p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.0000000326376495619804	1.48068984489758	0.16	0.056	0.00119182904905484	late epidermal progenitors	chr3-h1-128621447-128622341
0.0000000341851360627971	1.73221622053277	0.114	0.033	0.00124833861360516	late epidermal progenitors	chr2-h1-250043051-250044103
0.0000000343569552952053	1.79765027901401	0.109	0.03	0.00125461293651501	late epidermal progenitors	chr3-h1-98117237-98118059
0.0000000395374613308334	1.46379377267566	0.16	0.056	0.00144378947541804	late epidermal progenitors	chr2-h1-267762941-267763959
0.0000000458242381256967	1.56882205031563	0.143	0.048	0.00167336370363607	late epidermal progenitors	chr3-h1-48099589-48100477
0.0000000515439637220952	1.38786047517868	0.171	0.062	0.00188223092323975	late epidermal progenitors	chr3-h1-103718037-103718940
0.0000000579089985149347	1.43516448811844	0.16	0.057	0.00211466289876987	late epidermal progenitors	chr1-h1-317095618-317096509
0.0000000600280587270803	1.33598989359158	0.189	0.074	0.00219204462053679	late epidermal progenitors	chr1-h1-329167136-329168036
0.0000000640996884289542	1.05249838026096	0.28	0.127	0.00234072832236012	late epidermal progenitors	chr2-h1-141851189-141852106
0.0000000794731282923586	1.60394528803704	0.126	0.039	0.00290212022585206	late epidermal progenitors	chr4-h1-6378619-6379556
0.0000000999748389632935	1.33235842073458	0.177	0.067	0.00365078119442259	late epidermal progenitors	chr4-h1-3624860-3625763
0.000000100217439587051	1.42820898172324	0.154	0.054	0.00365964024140036	late epidermal progenitors	chr2-h1-215351282-215352189
0.000000101660384087542	1.45347219193973	0.149	0.051	0.00371233224572479	late epidermal progenitors	chr3-h1-98119991-98120904
0.000000116683167067505	1.1271868356119	0.24	0.104	0.00426091921180408	late epidermal progenitors	chr3-h1-84476040-84476589
0.000000138825257940154	1.32743903768968	0.177	0.069	0.0050694819442006	late epidermal progenitors	chr1-h1-319541286-319542068
0.000000147134217546072	1.37242915738993	0.16	0.058	0.0053729002221299	late epidermal progenitors	chr2-h1-242518188-242519080
0.000000155834597906207	1.10424987443878	0.246	0.106	0.00569061201174095	late epidermal progenitors	chr1-h1-46301204-46302108
0.000000162250090480236	1.74560624853404	0.103	0.03	0.00592488655406679	late epidermal progenitors	chr1-h1-221383081-221383976
0.000000203596319335502	1.68891646090807	0.109	0.032	0.00743472679317453	late epidermal progenitors	chr2-h1-155523824-155524706
0.000000399487343981408	0.888250035907819	0.354	0.181	0.0145880793401691	late epidermal progenitors	chr2-h1-267815856-267816743
0.000000491162324582841	1.59026459306787	0.109	0.033	0.0179357746067916	late epidermal progenitors	chr1-h1-259533382-259534257
0.000000646302634716824	1.36363148237014	0.154	0.059	0.0236010333119542	late epidermal progenitors	chr2-h1-105909175-105910084
0.000000747385669833098	1.28335407207885	0.16	0.061	0.0272922825052952	late epidermal progenitors	chr1-h1-223879520-223880414
0.000000753543939796966	1.28636799465061	0.166	0.065	0.0275171640495658	late epidermal progenitors	chr3-h1-76294877-76295780
0.00000102946630181417	1.56482606378532	0.109	0.035	0.0375930209433481	late epidermal progenitors	chr2-h1-14790852-14791680
0.00000114662955963849	1.35932718928904	0.149	0.057	0.0418714716293187	late epidermal progenitors	chr1-h1-230236787-230237682
0.00000151153945333585	1.29984113512052	0.154	0.06	0.0551968862174653	late epidermal progenitors	chr1-h1-74935055-74935927
0.00000181428288630561	1.26774238037054	0.16	0.064	0.066252168159222	late epidermal progenitors	chr1-h1-174155703-174156601
0.00000191987619361139	1.20184581492149	0.177	0.074	0.070108118962107	late epidermal progenitors	chr2-h1-95786614-95787429
0.00000233374287742525	0.90050686439815	0.291	0.147	0.0852212886549378	late epidermal progenitors	chr2-h1-3016539-3017434
0.00000296787611671721	1.13992128826921	0.189	0.083	0.108377932154162	late epidermal progenitors	chr3-h1-128623147-128623857
0.00000318479117349429	0.754015120658703	0.4	0.227	0.116299019282491	late epidermal progenitors	chr1-h1-192272261-192273216
0.0000050331341727941	1.03308234096403	0.211	0.097	0.183794960587922	late epidermal progenitors	chr3-h1-65422623-65423538
0.00000620213332735637	1.23994560736006	0.149	0.061	0.226483302715073	late epidermal progenitors	chr1-h1-336936065-336936951
0.00000828597484934799	0.789558969115263	0.349	0.186	0.302578943573641	late epidermal progenitors	chr4-h1-47141170-47142063
0.00000862160669025756	1.4143478038341	0.109	0.038	0.314835211508135	late epidermal progenitors	chr3-h1-106464274-106465243
0.00000899599751161966	0.893777165479804	0.269	0.138	0.328506841131815	late epidermal progenitors	chr1-h1-257981790-257982698
0.00000973265166294535	1.42223444509446	0.109	0.038	0.355407240775775	late epidermal progenitors	chr4-h1-7281735-7282650
0.0000107308306711534	0.966804515326662	0.223	0.108	0.391857743618509	late epidermal progenitors	chr2-h1-67403955-67404869
0.0000111135324101439	1.41207129359923	0.109	0.039	0.405832863021223	late epidermal progenitors	chr1-h1-33194345-33195232
0.0000112802612913906	1.43553820500918	0.103	0.036	0.411921301577711	late epidermal progenitors	chr3-h1-130854317-130855070
0.0000128036621009572	1.45213740938987	0.103	0.036	0.467551328940654	late epidermal progenitors	chr2-h1-47575947-47576901
0.0000130362445984116	0.950411261634811	0.229	0.112	0.476044544000197	late epidermal progenitors	chr3-h1-54009689-54010587
0.0000136343080480573	1.12390001001948	0.166	0.073	0.49788402699091	late epidermal progenitors	chr3-h1-115917542-115918444
0.0000145008706234739	0.982307654631537	0.211	0.102	0.529528292557396	late epidermal progenitors	chr3-h1-310759-311633
0.0000153242634482904	1.07584490408484	0.177	0.08	0.559596128341219	late epidermal progenitors	chr2-h1-11590788-11591696
0.000016111789601206	1.28851089711663	0.126	0.049	0.588354220867239	late epidermal progenitors	chr1-h1-260266507-260267411
0.0000178191584171316	1.17043294340635	0.149	0.063	0.650702207918393	late epidermal progenitors	chr2-h1-54404094-54404987
0.0000191534561535466	0.999815245106597	0.2	0.096	0.699426758359063	late epidermal progenitors	chr1-h1-293643734-293644645
0.0000211862489658161	0.883108740460641	0.251	0.13	0.773658253484707	late epidermal progenitors	chr4-h1-11618531-11619439
0.0000222060082061236	0.681727024964219	0.406	0.239	0.810896801663015	late epidermal progenitors	chr2-h1-87620128-87621025
0.0000222696870563881	1.22082629666228	0.137	0.057	0.813222162238126	late epidermal progenitors	chr3-h1-7437164-7438100
0.0000259837180383724	1.1972875028295	0.143	0.061	0.948847431607246	late epidermal progenitors	chr1-h1-194583585-194584469
0.000029886514685773	1.28204074249088	0.12	0.047	1	late epidermal progenitors	chr1-h1-293654013-293654928
0.0000327828843478704	1.2797526602008	0.12	0.048	1	late epidermal progenitors	chr2-h1-131371725-131372619
0.0000338230498388522	1.32452162489845	0.109	0.041	1	late epidermal progenitors	chr4-h1-4328367-4329238
0.000033928114355608	0.80216812447617	0.286	0.154	1	late epidermal progenitors	chr2-h1-3941190-3942088
0.0000377284880531264	1.29509250059415	0.114	0.045	1	late epidermal progenitors	chr2-h1-182711909-182712781
0.0000381033947497115	0.983637462831325	0.194	0.095	1	late epidermal progenitors	chr2-h1-172540973-172541874
0.0000425130281169058	1.26821229261933	0.114	0.044	1	late epidermal progenitors	chr3-h1-125938743-125939631
0.0000452709805704086	0.767827059477585	0.303	0.17	1	late epidermal progenitors	chr1-h1-300204565-300205450
0.0000474464822726246	0.828399216361189	0.257	0.135	1	late epidermal progenitors	chr1-h1-43492710-43493619
0.0000501753997754933	1.36119369820919	0.103	0.039	1	late epidermal progenitors	chr2-h1-145547473-145548373
0.0000516199848872541	1.35505165160422	0.103	0.039	1	late epidermal progenitors	chr1-h1-179070844-179071749
0.0000641404137552051	1.28279547207142	0.109	0.042	1	late epidermal progenitors	chr2-h1-166951998-166952902
0.0000719663420037275	0.620952820292238	0.434	0.266	1	late epidermal progenitors	chr1-h1-271564926-271565852
0.0000758082432781599	0.690397378875456	0.349	0.203	1	late epidermal progenitors	chr2-h1-56539593-56540521
0.0000877577862350737	1.16462442195252	0.126	0.053	1	late epidermal progenitors	chr1-h1-277016243-277017139
0.00010547484346816	1.13007648070231	0.131	0.058	1	late epidermal progenitors	chr4-h1-460474-461372
0.000107501480053784	0.840986039830526	0.229	0.121	1	late epidermal progenitors	chr4-h1-41065728-41066634
0.000117498911313872	1.29637488303991	0.103	0.041	1	late epidermal progenitors	chr1-h1-197644264-197645135
0.000119367731973044	1.22344437210484	0.114	0.048	1	late epidermal progenitors	chr1-h1-29858242-29859141
0.000127147240569389	1.23641854471459	0.109	0.044	1	late epidermal progenitors	chr2-h1-7584038-7585007
0.000128438309040781	0.969477010267868	0.166	0.078	1	late epidermal progenitors	chr1-h1-188817742-188818647
0.000134032199228626	1.13675213194336	0.126	0.055	1	late epidermal progenitors	chr1-h1-260198847-260199785
0.000162042106825748	1.00952696604234	0.154	0.073	1	late epidermal progenitors	chr1-h1-290760942-290761926
0.00018046655522731	1.1366907929654	0.114	0.048	1	late epidermal progenitors	chr1-h1-253472972-253473843
0.000185031932864518	1.08726353596196	0.131	0.059	1	late epidermal progenitors	chr3-h1-112611903-112612813
0.000194326774893698	1.21392671518288	0.103	0.042	1	late epidermal progenitors	chr2-h1-189190802-189191717
0.00019698506296806	0.999557080888138	0.154	0.075	1	late epidermal progenitors	chr2-h1-168242884-168243799
0.000214143140553583	1.23519498674233	0.103	0.042	1	late epidermal progenitors	chr1-h1-74511212-74512100
0.000214216053325266	1.07296833523825	0.131	0.059	1	late epidermal progenitors	chr1-h1-185397777-185398668
0.000217146516902323	1.01950349128208	0.143	0.067	1	late epidermal progenitors	chr4-h1-52877118-52878007
0.000225020051735163	1.19453063710554	0.103	0.042	1	late epidermal progenitors	chr1-h1-203160500-203161399
0.000251873462320674	1.11597927422535	0.12	0.053	1	late epidermal progenitors	chr3-h1-48154907-48155801
0.0002749230440312	1.03345611248346	0.131	0.06	1	late epidermal progenitors	chr1-h1-106776313-106777250
0.000280562755747338	1.20611236691097	0.103	0.043	1	late epidermal progenitors	chr1-h1-198352453-198353349
0.000325178416950206	1.07133339366117	0.126	0.057	1	late epidermal progenitors	chr2-h1-141545228-141546116
0.000353895850541449	1.19205782028376	0.103	0.044	1	late epidermal progenitors	chr2-h1-76444392-76445288
0.000357179548742329	0.621143180089809	0.343	0.213	1	late epidermal progenitors	chr1-h1-272954726-272955663
0.000377530138135575	0.963794705818654	0.149	0.073	1	late epidermal progenitors	chr2-h1-2963366-2964144
0.000442930214691568	0.667251320537649	0.291	0.17	1	late epidermal progenitors	chr3-h1-92292028-92293004
0.000490081471670144	0.896410684822635	0.166	0.086	1	late epidermal progenitors	chr2-h1-187429118-187430023
0.000491768630928542	0.926599786605914	0.154	0.077	1	late epidermal progenitors	chr1-h1-821051-822194
0.000582243574193517	1.08494095070145	0.103	0.044	1	late epidermal progenitors	chr2-h1-172735928-172736750
0.00069894467642539	1.0500686688879	0.114	0.053	1	late epidermal progenitors	chr2-h1-237349882-237350791
0.000725590402483377	0.905706496614647	0.149	0.075	1	late epidermal progenitors	chr1-h1-334818507-334819393
0.000838091308780637	0.585179054487136	0.354	0.222	1	late epidermal progenitors	chr4-h1-1128654-1129535
0.000838499582817758	0.835932148542087	0.171	0.091	1	late epidermal progenitors	chr4-h1-4606631-4607533
0.000863595716922403	0.969116663932618	0.131	0.065	1	late epidermal progenitors	chr2-h1-233503142-233504049
0.00095344994503945	0.765441348733011	0.2	0.111	1	late epidermal progenitors	chr3-h1-120746262-120747167
0.00100459906572869	0.804231362213925	0.183	0.101	1	late epidermal progenitors	chr1-h1-52093753-52094672
0.00104936490437948	1.00447250273449	0.114	0.053	1	late epidermal progenitors	chr4-h1-47139875-47140637
0.00115943569838918	0.647955166316082	0.263	0.161	1	late epidermal progenitors	chr3-h1-81715554-81716566
0.00123949920244755	0.762404861467169	0.194	0.11	1	late epidermal progenitors	chr2-h1-2962099-2962929
0.00157517771946064	1.05136825451924	0.103	0.048	1	late epidermal progenitors	chr2-h1-76703582-76704469
0.00162166361609753	0.93728736723047	0.126	0.063	1	late epidermal progenitors	chr1-h1-294687603-294688449
0.00181223904118053	0.811444900053889	0.166	0.092	1	late epidermal progenitors	chr1-h1-41429996-41430910
0.00196122078339343	0.729008821754302	0.194	0.112	1	late epidermal progenitors	chr1-h1-225730959-225731853
0.0023385237190376	0.950808911725693	0.109	0.053	1	late epidermal progenitors	chr4-h1-1423754-1424665
0.002876761124752	0.731656849376471	0.177	0.101	1	late epidermal progenitors	chr3-h1-132944346-132945253
0.00317350133745828	0.885557214943965	0.12	0.062	1	late epidermal progenitors	chr2-h1-223670122-223670814
0.00358036292482331	0.556681319208494	0.297	0.192	1	late epidermal progenitors	chr1-h1-219201771-219202670
0.00367972024981743	0.950379839642989	0.103	0.051	1	late epidermal progenitors	chr1-h1-34094624-34095517
0.00422069043982573	0.836562117451169	0.126	0.067	1	late epidermal progenitors	chr2-h1-73320159-73320697
0.00434159050656209	0.792362890468336	0.149	0.084	1	late epidermal progenitors	chr1-h1-225539641-225540298
0.00453897723733383	0.720022237696233	0.166	0.096	1	late epidermal progenitors	chr4-h1-54145278-54146271
0.00460467377289797	0.750790984123295	0.16	0.094	1	late epidermal progenitors	chr1-h1-218171606-218172507
0.00511037615647551	0.869557348595907	0.109	0.055	1	late epidermal progenitors	chr3-h1-102524599-102525691
0.00615517270858689	0.671876203091546	0.171	0.101	1	late epidermal progenitors	chr2-h1-7602894-7603741
0.00618807504351376	0.889697451596207	0.103	0.053	1	late epidermal progenitors	chr2-h1-173780782-173781670
0.00790748178681594	0.735364790705469	0.143	0.083	1	late epidermal progenitors	chr4-h1-527837-528743
0.00842679720673934	0.729111919050325	0.143	0.083	1	late epidermal progenitors	chr4-h1-47565076-47565968
0.00882621992574356	0.839332259738314	0.103	0.054	1	late epidermal progenitors	chr1-h1-197472205-197473314
0.00897392216044271	0.720530885487791	0.137	0.078	1	late epidermal progenitors	chr2-h1-95969428-95970422
0.00955519628423543	0.81271596578869	0.109	0.059	1	late epidermal progenitors	chr2-h1-7607688-7608596
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000248512541018896	6.00228887995155	0.153	0.002	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000907493246038702	epidermis	chr3-h1-124244244-124245111
0.0000000000000000000000000000000000000000000000000000000000000000000000000000231721772850178	4.80626099467841	0.185	0.006	0.000000000000000000000000000000000000000000000000000000000000000000000000846178397916994	epidermis	chr3-h1-103409729-103410820
0.00000000000000000000000000000000000000000000000000000000000000000000000160459716117151	5.28118351813954	0.153	0.004	0.0000000000000000000000000000000000000000000000000000000000000000000585950745345	epidermis	chr2-h1-2827025-2827985
0.000000000000000000000000000000000000000000000000000000000000000000102109928966073	4.63305956054587	0.178	0.007	0.00000000000000000000000000000000000000000000000000000000000000372874827605407	epidermis	chr3-h1-132201535-132202345
0.00000000000000000000000000000000000000000000000000000000000266421524179745	5.55827056449845	0.115	0.002	0.0000000000000000000000000000000000000000000000000000000972891479847174	epidermis	chr3-h1-74027041-74027943
0.00000000000000000000000000000000000000000000000000000000020167860241483	3.83367311082313	0.217	0.015	0.00000000000000000000000000000000000000000000000000000736469752438236	epidermis	chr1-h1-80722361-80723250
0.000000000000000000000000000000000000000000000000000000000911374583679757	5.27350278916405	0.121	0.003	0.0000000000000000000000000000000000000000000000000000332806656722337	epidermis	chr3-h1-125752252-125753099
0.00000000000000000000000000000000000000000000000000000124700826453222	4.73413877183511	0.134	0.005	0.0000000000000000000000000000000000000000000000000455370007959232	epidermis	chr3-h1-103600784-103601874
0.0000000000000000000000000000000000000000000026452402478871	3.41692126705475	0.21	0.02	0.0000000000000000000000000000000000000000965962381320931	epidermis	chr3-h1-89394475-89395342
0.00000000000000000000000000000000000000000104624607802733	3.97576701170654	0.153	0.011	0.0000000000000000000000000000000000000382057680313239	epidermis	chr2-h1-57518494-57519357
0.0000000000000000000000000000000000000000661542142969189	4.02267016705343	0.134	0.008	0.00000000000000000000000000000000000241575344348059	epidermis	chr3-h1-117903825-117904750
0.00000000000000000000000000000000000000572967242083438	4.1156658733921	0.127	0.008	0.000000000000000000000000000000000209230447791609	epidermis	chr3-h1-119152423-119153306
0.0000000000000000000000000000000000000113126071821701	4.4325822253419	0.108	0.005	0.000000000000000000000000000000000413102476471306	epidermis	chr2-h1-2820074-2820857
0.0000000000000000000000000000000000956268244191961	3.5058094387009	0.153	0.014	0.00000000000000000000000000000349200474731579	epidermis	chr2-h1-261657857-261658707
0.000000000000000000000000000000000157629401975699	3.76016813380618	0.134	0.01	0.00000000000000000000000000000575615287194659	epidermis	chr2-h1-16181655-16182558
0.00000000000000000000000000000000475435871091103	3.40926129805008	0.153	0.015	0.000000000000000000000000000173614917046338	epidermis	chr3-h1-131533010-131534079
0.00000000000000000000000000000000917296093447534	3.11728923097707	0.178	0.02	0.000000000000000000000000000334969014444236	epidermis	chr4-h1-45242962-45243941
0.0000000000000000000000000000000102045011877792	3.46206708207989	0.146	0.013	0.000000000000000000000000000372637769874134	epidermis	chr2-h1-68077115-68078143
0.0000000000000000000000000000000613903659811968	4.12484468683626	0.102	0.006	0.00000000000000000000000000224179199453536	epidermis	chr2-h1-24290696-24291495
0.0000000000000000000000000000406707790745266	3.31704336156605	0.14	0.014	0.00000000000000000000000148517483946449	epidermis	chr2-h1-8811802-8812563
0.00000000000000000000000000031208292200181	3.74508242955766	0.108	0.008	0.0000000000000000000000113963320627401	epidermis	chr1-h1-177882617-177883527
0.00000000000000000000000000693335095995896	3.7961234071909	0.102	0.008	0.000000000000000000000253185177004821	epidermis	chr1-h1-76884504-76885430
0.0000000000000000000000000123250559936598	3.54908432728315	0.108	0.009	0.000000000000000000000450074069720476	epidermis	chr2-h1-262304472-262305337
0.000000000000000000000000106145168992257	3.22529611945921	0.127	0.013	0.00000000000000000000387610313609026	epidermis	chr4-h1-233312-234195
0.000000000000000000000000889385931563444	3.60705437356412	0.102	0.009	0.0000000000000000000324777060629023	epidermis	chr1-h1-277229367-277230281
0.00000000000000000000000505661740060392	3.13442392677885	0.134	0.016	0.000000000000000000184652497617853	epidermis	chr1-h1-194316731-194317599
0.00000000000000000000000593594225356429	2.84356903524685	0.159	0.023	0.000000000000000000216762803273407	epidermis	chr2-h1-157367047-157367964
0.00000000000000000000000705126766444226	2.74717778753251	0.166	0.024	0.000000000000000000257491141302438	epidermis	chr1-h1-6497233-6498100
0.0000000000000000000000164170214741055	3.49112896824351	0.102	0.009	0.000000000000000000599500373169911	epidermis	chr3-h1-109801286-109802168
0.000000000000000000000161443435487213	2.4789373626102	0.197	0.036	0.00000000000000000589542993368654	epidermis	chr1-h1-71997654-71998559
0.000000000000000000000218674179480663	2.97220188044971	0.134	0.017	0.00000000000000000798532501209537	epidermis	chr2-h1-73009278-73010179
0.000000000000000000000225477422104171	2.62732630079935	0.172	0.028	0.00000000000000000823375902297802	epidermis	chr4-h1-51925744-51926853
0.000000000000000000000625390367092595	2.9417728602752	0.134	0.017	0.0000000000000000228373800351203	epidermis	chr1-h1-60829393-60830349
0.000000000000000000000647661957910367	3.31503818789437	0.108	0.011	0.0000000000000000236506717170129	epidermis	chr2-h1-101105963-101106812
0.00000000000000000000302113831623789	2.94454995906394	0.127	0.016	0.000000000000000110322907894059	epidermis	chr3-h1-131284088-131284889
0.00000000000000000000437791184916165	2.75242658027923	0.153	0.024	0.000000000000000159868206995836	epidermis	chr1-h1-244064138-244065062
0.00000000000000000000836952687523739	2.56725570387878	0.172	0.03	0.000000000000000305630012903044	epidermis	chr4-h1-10794326-10795523
0.00000000000000000000896698236622697	3.14684439175949	0.108	0.012	0.00000000000000032744729506751	epidermis	chr3-h1-95154885-95155871
0.0000000000000000000580671969094424	3.19666081929143	0.102	0.011	0.00000000000000212043982954211	epidermis	chr3-h1-94049787-94050696
0.000000000000000000198891974052994	2.55606710969267	0.159	0.028	0.00000000000000726293821649317	epidermis	chr3-h1-25410295-25411194
0.00000000000000000027787287207953	3.01555967711195	0.115	0.015	0.0000000000000101470836697282	epidermis	chr1-h1-72990492-72991391
0.00000000000000000118771843643812	2.80074268065752	0.127	0.019	0.0000000000000433719141434107	epidermis	chr1-h1-305499040-305499955
0.00000000000000000652798219898075	2.4811505237967	0.153	0.027	0.00000000000023838232596018	epidermis	chr1-h1-195921807-195922714
0.00000000000000000958751690640045	2.80279431435858	0.121	0.018	0.000000000000350107354871025	epidermis	chr4-h1-1252031-1253006
0.0000000000000000131372280304593	2.61881049427211	0.134	0.022	0.000000000000479732155988281	epidermis	chr1-h1-124502725-124504060
0.0000000000000000172902255126056	2.95030810130235	0.102	0.013	0.000000000000631387165043817	epidermis	chr1-h1-324647703-324648614
0.0000000000000000279852721536756	2.99448611107627	0.102	0.013	0.00000000000102193818323577	epidermis	chr4-h1-595729-596666
0.0000000000000000298235073399473	2.99659941759098	0.102	0.013	0.00000000000108906501753286	epidermis	chr2-h1-30667141-30668047
0.0000000000000000493816064828511	2.46112654728963	0.146	0.027	0.00000000000180326812393427	epidermis	chr1-h1-50824988-50825958
0.0000000000000000673731837564748	2.07339718140952	0.21	0.052	0.00000000000246026655123519	epidermis	chr3-h1-52237199-52238152
0.000000000000000100166346149163	2.79794474864087	0.115	0.017	0.000000000003657774462329	epidermis	chr1-h1-175485542-175486443
0.000000000000000266851602528718	2.91860546018224	0.102	0.014	0.0000000000097446199695412	epidermis	chr4-h1-2775468-2776324
0.00000000000000384741750521326	1.68064123536735	0.274	0.087	0.000000000140496145037873	epidermis	chr2-h1-195494129-195494988
0.00000000000000405313849417508	2.69977413150491	0.102	0.015	0.000000000148008458391791	epidermis	chr1-h1-135889990-135890905
0.00000000000000767736638104014	2.65104182614906	0.108	0.017	0.000000000280354388136443	epidermis	chr3-h1-23120964-23121836
0.00000000000000816266670525488	2.64360573388456	0.108	0.017	0.000000000298076100075792	epidermis	chr1-h1-202358182-202359094
0.00000000000000956123717600468	1.8983058102143	0.21	0.057	0.000000000349147697956163	epidermis	chr1-h1-203396131-203397050
0.0000000000000245825825918705	2.52895886632277	0.115	0.02	0.000000000897682168507337	epidermis	chr1-h1-130718501-130719493
0.0000000000000265576519807208	2.58742661753946	0.108	0.018	0.000000000969805777379981	epidermis	chr1-h1-277020916-277021828
0.0000000000000411371845531136	2.22214163448616	0.153	0.034	0.00000000150220656832605	epidermis	chr4-h1-5205418-5206318
0.0000000000000516160071172702	2.33440147822691	0.134	0.027	0.00000000188486173190135	epidermis	chr3-h1-6252797-6253559
0.0000000000000577933447865052	2.44567618434815	0.115	0.02	0.00000000211043957156881	epidermis	chr2-h1-24499656-24500577
0.0000000000000805060631065394	2.4165952085153	0.121	0.023	0.0000000029398399064615	epidermis	chr4-h1-11133000-11133881
0.0000000000000907013158140287	2.67206430165344	0.102	0.017	0.00000000331213994958089	epidermis	chr1-h1-144873390-144874278
0.000000000000103344423637645	2.48458618082895	0.115	0.021	0.0000000037738283179759	epidermis	chr2-h1-175858843-175859742
0.00000000000016722728997256	2.22723100372096	0.14	0.03	0.00000000610663894792796	epidermis	chr3-h1-68714877-68715788
0.000000000000276857233683756	2.41578504994478	0.115	0.021	0.0000000101099956024297	epidermis	chr2-h1-52342454-52343333
0.000000000000353504659553609	2.17304614110336	0.146	0.033	0.0000000129089296529191	epidermis	chr1-h1-196521193-196522026
0.000000000000475895951421516	2.28420463189957	0.134	0.029	0.0000000173782924580595	epidermis	chr1-h1-74541324-74542268
0.000000000000685009752744378	1.96138654759582	0.172	0.044	0.0000000250145011409665	epidermis	chr1-h1-69191911-69192809
0.0000000000008234162275589	2.52256895500752	0.108	0.02	0.0000000300686903817684	epidermis	chr2-h1-153602184-153603268
0.00000000000129584912719079	2.32635238923772	0.121	0.025	0.0000000473205225776262	epidermis	chr1-h1-323139138-323140089
0.00000000000157800771193558	2.29226816225539	0.127	0.027	0.0000000576241076167515	epidermis	chr3-h1-58136800-58137792
0.00000000000455666004098206	1.40330999950104	0.293	0.112	0.000000166395554716542	epidermis	chr3-h1-92871142-92871862
0.00000000000707573198299714	1.84984629434052	0.172	0.047	0.000000258384504823107	epidermis	chr3-h1-92870384-92871020
0.00000000000710406386937348	2.19686243709579	0.127	0.028	0.000000259419100317911	epidermis	chr1-h1-218395543-218396420
0.0000000000272623447023781	1.83587507174372	0.172	0.049	0.000000995539041496739	epidermis	chr3-h1-109759003-109759946
0.0000000000330502379656645	2.05630180121053	0.134	0.032	0.00000120689553979217	epidermis	chr3-h1-132375634-132376468
0.00000000003470668720376	2.08441065811156	0.127	0.029	0.00000126738409661971	epidermis	chr2-h1-83041871-83042753
0.0000000000351022259065311	1.79281236797828	0.172	0.049	0.0000012818279834288	epidermis	chr2-h1-254142922-254143846
0.0000000000414296702282346	2.30701774088925	0.102	0.02	0.00000151288726772444	epidermis	chr3-h1-132370100-132371405
0.0000000000578175725736806	1.42899603539384	0.261	0.099	0.0000021113242976731	epidermis	chr2-h1-262917989-262918905
0.0000000000603156770145749	2.17949999363324	0.121	0.028	0.00000220254757754123	epidermis	chr1-h1-7496224-7497124
0.000000000166903354712663	1.6492550399741	0.191	0.061	0.00000609480980404233	epidermis	chr2-h1-151444904-151445885
0.0000000002230246553382	2.27975285437712	0.102	0.021	0.00000814419133898504	epidermis	chr3-h1-119784706-119785769
0.000000000453743427306043	1.98206102504016	0.127	0.032	0.0000165693487349348	epidermis	chr1-h1-251829811-251830837
0.000000000591934081697127	1.63008651958049	0.178	0.056	0.000021615656861334	epidermis	chr3-h1-7437164-7438100
0.000000000664247414448172	2.20048577692022	0.102	0.022	0.0000242563228334039	epidermis	chr4-h1-52879015-52879921
0.000000000690278105680544	1.86723401071672	0.146	0.041	0.0000252068855851364	epidermis	chr1-h1-198352453-198353349
0.000000000834518534460095	1.99426250156146	0.115	0.027	0.0000304741133228793	epidermis	chr1-h1-113948917-113950033
0.000000000877872415162188	1.46335443093376	0.223	0.082	0.0000320572669844776	epidermis	chr3-h1-65548396-65549259
0.00000000139878079108209	2.04016710603803	0.115	0.028	0.0000510792781479446	epidermis	chr3-h1-94946150-94947055
0.00000000366660184539136	1.91263278070467	0.121	0.032	0.000133893299588156	epidermis	chr3-h1-93100973-93101861
0.00000000776734643314589	2.01702082424291	0.108	0.027	0.000283640189699188	epidermis	chr2-h1-181912481-181913349
0.0000000149535938075308	1.85241429898679	0.121	0.033	0.000546060385069604	epidermis	chr1-h1-89113877-89114984
0.0000000173387942695258	1.63131209236076	0.159	0.053	0.000633160750340272	epidermis	chr3-h1-102524599-102525691
0.000000018182312746442	1.79696058622555	0.127	0.037	0.000663963514561824	epidermis	chr4-h1-3950351-3951261
0.0000000205209209919864	1.48404153072388	0.185	0.067	0.000749362471864368	epidermis	chr1-h1-275380008-275380788
0.0000000368232067827686	1.95685954774455	0.102	0.026	0.00134467304208636	epidermis	chr4-h1-40934243-40935214
0.0000000727148471837256	1.39337921148038	0.191	0.073	0.00265532807460811	epidermis	chr3-h1-16048158-16049065
0.000000230237917816934	1.69797340181109	0.127	0.041	0.00840759804492098	epidermis	chr2-h1-21804864-21805793
0.000000257849589136676	1.32193179954722	0.197	0.082	0.009415893446504	epidermis	chr1-h1-284347988-284348932
0.00000027436685798728	1.71300895069219	0.115	0.034	0.0100190545531215	epidermis	chr1-h1-332229633-332230528
0.000000680066454032217	1.74010771741058	0.108	0.033	0.0248339867018945	epidermis	chr2-h1-155523824-155524706
0.00000108872022275848	1.49045128114343	0.14	0.05	0.0397567963744714	epidermis	chr2-h1-206036388-206037194
0.00000157799343862114	1.65466970926318	0.115	0.038	0.0576235863981283	epidermis	chr1-h1-222033143-222034056
0.00000200094577445226	1.69386734084587	0.102	0.031	0.0730685368456731	epidermis	chr1-h1-94629407-94630304
0.0000020147307878042	0.879741358465991	0.331	0.187	0.0735719241782461	epidermis	chr4-h1-47141170-47142063
0.00000205963910343573	1.35780117916663	0.166	0.068	0.0752118411401625	epidermis	chr1-h1-74078283-74078940
